date,season,year,month,hour,day,workingday,weather,casual,registered,total
2011-07-28,Fall,2011,Jul,10,Thu,Working Day,Clear,30,86,116
2011-07-28,Fall,2011,Jul,11,Thu,Working Day,Clear,41,113,154
2011-07-28,Fall,2011,Jul,12,Thu,Working Day,Clear,35,151,186
2011-07-28,Fall,2011,Jul,13,Thu,Working Day,Clear,26,126,152
2011-07-28,Fall,2011,Jul,14,Thu,Working Day,Cloudy,27,111,138
2011-07-28,Fall,2011,Jul,15,Thu,Working Day,Clear,22,124,146
2011-07-28,Fall,2011,Jul,16,Thu,Working Day,Clear,42,214,256
2011-07-28,Fall,2011,Jul,17,Thu,Working Day,Clear,45,423,468
2011-07-28,Fall,2011,Jul,18,Thu,Working Day,Clear,55,428,483
2011-07-28,Fall,2011,Jul,19,Thu,Working Day,Clear,37,285,322
2011-07-28,Fall,2011,Jul,20,Thu,Working Day,Clear,41,229,270
2011-07-28,Fall,2011,Jul,21,Thu,Working Day,Clear,31,165,196
2011-07-28,Fall,2011,Jul,22,Thu,Working Day,Clear,25,149,174
2011-07-28,Fall,2011,Jul,23,Thu,Working Day,Clear,28,95,123
2011-07-29,Fall,2011,Jul,0,Fri,Working Day,Clear,12,45,57
2011-07-29,Fall,2011,Jul,1,Fri,Working Day,Clear,12,22,34
2011-07-29,Fall,2011,Jul,2,Fri,Working Day,Clear,3,10,13
2011-07-29,Fall,2011,Jul,3,Fri,Working Day,Clear,2,9,11
2011-07-29,Fall,2011,Jul,4,Fri,Working Day,Clear,2,4,6
2011-07-29,Fall,2011,Jul,5,Fri,Working Day,Clear,4,23,27
2011-07-29,Fall,2011,Jul,6,Fri,Working Day,Cloudy,7,83,90
2011-07-29,Fall,2011,Jul,7,Fri,Working Day,Cloudy,26,228,254
2011-07-29,Fall,2011,Jul,8,Fri,Working Day,Cloudy,30,354,384
2011-07-29,Fall,2011,Jul,9,Fri,Working Day,Clear,28,151,179
2011-07-29,Fall,2011,Jul,10,Fri,Working Day,Clear,37,69,106
2011-07-29,Fall,2011,Jul,11,Fri,Working Day,Clear,43,118,161
2011-07-29,Fall,2011,Jul,12,Fri,Working Day,Clear,40,95,135
2011-07-29,Fall,2011,Jul,13,Fri,Working Day,Clear,42,114,156
2011-07-29,Fall,2011,Jul,14,Fri,Working Day,Clear,34,114,148
2011-07-29,Fall,2011,Jul,15,Fri,Working Day,Clear,40,129,169
2011-07-29,Fall,2011,Jul,16,Fri,Working Day,Clear,35,198,233
2011-07-29,Fall,2011,Jul,17,Fri,Working Day,Clear,47,374,421
2011-07-29,Fall,2011,Jul,18,Fri,Working Day,Clear,49,313,362
2011-07-29,Fall,2011,Jul,19,Fri,Working Day,Clear,22,219,241
2011-07-29,Fall,2011,Jul,20,Fri,Working Day,Clear,53,153,206
2011-07-29,Fall,2011,Jul,21,Fri,Working Day,Clear,29,134,163
2011-07-29,Fall,2011,Jul,22,Fri,Working Day,Clear,47,127,174
2011-07-29,Fall,2011,Jul,23,Fri,Working Day,Clear,26,90,116
2011-07-30,Fall,2011,Jul,0,Sat,Weekend/Holiday,Clear,60,73,133
2011-07-30,Fall,2011,Jul,1,Sat,Weekend/Holiday,Clear,15,75,90
2011-07-30,Fall,2011,Jul,2,Sat,Weekend/Holiday,Clear,11,31,42
2011-07-30,Fall,2011,Jul,3,Sat,Weekend/Holiday,Clear,18,25,43
2011-07-30,Fall,2011,Jul,4,Sat,Weekend/Holiday,Clear,4,6,10
2011-07-30,Fall,2011,Jul,5,Sat,Weekend/Holiday,Clear,4,9,13
2011-07-30,Fall,2011,Jul,6,Sat,Weekend/Holiday,Clear,6,18,24
2011-07-30,Fall,2011,Jul,7,Sat,Weekend/Holiday,Clear,3,39,42
2011-07-30,Fall,2011,Jul,8,Sat,Weekend/Holiday,Clear,27,87,114
2011-07-30,Fall,2011,Jul,9,Sat,Weekend/Holiday,Clear,49,125,174
2011-07-30,Fall,2011,Jul,10,Sat,Weekend/Holiday,Clear,79,182,261
2011-07-30,Fall,2011,Jul,11,Sat,Weekend/Holiday,Clear,111,206,317
2011-07-30,Fall,2011,Jul,12,Sat,Weekend/Holiday,Clear,111,230,341
2011-07-30,Fall,2011,Jul,13,Sat,Weekend/Holiday,Clear,125,183,308
2011-07-30,Fall,2011,Jul,14,Sat,Weekend/Holiday,Clear,112,193,305
2011-07-30,Fall,2011,Jul,15,Sat,Weekend/Holiday,Clear,113,189,302
2011-07-30,Fall,2011,Jul,16,Sat,Weekend/Holiday,Clear,126,176,302
2011-07-30,Fall,2011,Jul,17,Sat,Weekend/Holiday,Clear,93,209,302
2011-07-30,Fall,2011,Jul,18,Sat,Weekend/Holiday,Clear,92,207,299
2011-07-30,Fall,2011,Jul,19,Sat,Weekend/Holiday,Clear,101,155,256
2011-07-30,Fall,2011,Jul,20,Sat,Weekend/Holiday,Clear,74,132,206
2011-07-30,Fall,2011,Jul,21,Sat,Weekend/Holiday,Clear,82,123,205
2011-07-30,Fall,2011,Jul,22,Sat,Weekend/Holiday,Clear,80,129,209
2011-07-30,Fall,2011,Jul,23,Sat,Weekend/Holiday,Clear,63,114,177
2011-07-31,Fall,2011,Jul,0,Sun,Weekend/Holiday,Clear,33,80,113
2011-07-31,Fall,2011,Jul,1,Sun,Weekend/Holiday,Clear,8,71,79
2011-07-31,Fall,2011,Jul,2,Sun,Weekend/Holiday,Clear,19,48,67
2011-07-31,Fall,2011,Jul,3,Sun,Weekend/Holiday,Clear,24,26,50
2011-07-31,Fall,2011,Jul,4,Sun,Weekend/Holiday,Clear,6,7,13
2011-07-31,Fall,2011,Jul,5,Sun,Weekend/Holiday,Clear,4,4,8
2011-07-31,Fall,2011,Jul,6,Sun,Weekend/Holiday,Clear,5,8,13
2011-07-31,Fall,2011,Jul,7,Sun,Weekend/Holiday,Clear,19,26,45
2011-07-31,Fall,2011,Jul,8,Sun,Weekend/Holiday,Clear,54,88,142
2011-07-31,Fall,2011,Jul,9,Sun,Weekend/Holiday,Clear,55,128,183
2011-07-31,Fall,2011,Jul,10,Sun,Weekend/Holiday,Clear,91,163,254
2011-07-31,Fall,2011,Jul,11,Sun,Weekend/Holiday,Clear,112,163,275
2011-07-31,Fall,2011,Jul,12,Sun,Weekend/Holiday,Clear,146,192,338
2011-07-31,Fall,2011,Jul,13,Sun,Weekend/Holiday,Clear,142,152,294
2011-07-31,Fall,2011,Jul,14,Sun,Weekend/Holiday,Clear,130,196,326
2011-07-31,Fall,2011,Jul,15,Sun,Weekend/Holiday,Clear,109,184,293
2011-07-31,Fall,2011,Jul,16,Sun,Weekend/Holiday,Clear,98,208,306
2011-07-31,Fall,2011,Jul,17,Sun,Weekend/Holiday,Clear,114,206,320
2011-07-31,Fall,2011,Jul,18,Sun,Weekend/Holiday,Clear,91,213,304
2011-07-31,Fall,2011,Jul,19,Sun,Weekend/Holiday,Clear,87,187,274
2011-07-31,Fall,2011,Jul,20,Sun,Weekend/Holiday,Clear,70,205,275
2011-07-31,Fall,2011,Jul,21,Sun,Weekend/Holiday,Clear,68,96,164
2011-07-31,Fall,2011,Jul,22,Sun,Weekend/Holiday,Clear,25,71,96
2011-07-31,Fall,2011,Jul,23,Sun,Weekend/Holiday,Clear,14,56,70
2011-08-01,Fall,2011,Aug,0,Mon,Working Day,Clear,7,22,29
2011-08-01,Fall,2011,Aug,1,Mon,Working Day,Clear,5,12,17
2011-08-01,Fall,2011,Aug,2,Mon,Working Day,Clear,4,7,11
2011-08-01,Fall,2011,Aug,3,Mon,Working Day,Clear,0,4,4
2011-08-01,Fall,2011,Aug,4,Mon,Working Day,Clear,2,2,4
2011-08-01,Fall,2011,Aug,5,Mon,Working Day,Clear,2,24,26
2011-08-01,Fall,2011,Aug,6,Mon,Working Day,Clear,3,97,100
2011-08-01,Fall,2011,Aug,7,Mon,Working Day,Clear,24,258,282
2011-08-01,Fall,2011,Aug,8,Mon,Working Day,Clear,35,347,382
2011-08-01,Fall,2011,Aug,9,Mon,Working Day,Clear,27,139,166
2011-08-01,Fall,2011,Aug,10,Mon,Working Day,Clear,27,70,97
2011-08-01,Fall,2011,Aug,11,Mon,Working Day,Clear,53,66,119
2011-08-01,Fall,2011,Aug,12,Mon,Working Day,Clear,53,115,168
2011-08-01,Fall,2011,Aug,13,Mon,Working Day,Clear,38,112,150
2011-08-01,Fall,2011,Aug,14,Mon,Working Day,Clear,37,86,123
2011-08-01,Fall,2011,Aug,15,Mon,Working Day,Clear,52,77,129
2011-08-01,Fall,2011,Aug,16,Mon,Working Day,Clear,34,197,231
2011-08-01,Fall,2011,Aug,17,Mon,Working Day,Clear,69,445,514
2011-08-01,Fall,2011,Aug,18,Mon,Working Day,Clear,68,475,543
2011-08-01,Fall,2011,Aug,19,Mon,Working Day,Clear,63,350,413
2011-08-01,Fall,2011,Aug,20,Mon,Working Day,Clear,49,256,305
2011-08-01,Fall,2011,Aug,21,Mon,Working Day,Clear,42,178,220
2011-08-01,Fall,2011,Aug,22,Mon,Working Day,Clear,21,116,137
2011-08-01,Fall,2011,Aug,23,Mon,Working Day,Clear,14,82,96
2011-08-02,Fall,2011,Aug,0,Tue,Working Day,Clear,11,18,29
2011-08-02,Fall,2011,Aug,1,Tue,Working Day,Clear,4,8,12
2011-08-02,Fall,2011,Aug,2,Tue,Working Day,Clear,2,6,8
2011-08-02,Fall,2011,Aug,3,Tue,Working Day,Clear,0,5,5
2011-08-02,Fall,2011,Aug,4,Tue,Working Day,Clear,0,10,10
2011-08-02,Fall,2011,Aug,5,Tue,Working Day,Clear,4,17,21
2011-08-02,Fall,2011,Aug,6,Tue,Working Day,Clear,12,105,117
2011-08-02,Fall,2011,Aug,7,Tue,Working Day,Clear,15,320,335
2011-08-02,Fall,2011,Aug,8,Tue,Working Day,Clear,37,398,435
2011-08-02,Fall,2011,Aug,9,Tue,Working Day,Clear,31,182,213
2011-08-02,Fall,2011,Aug,10,Tue,Working Day,Clear,50,90,140
2011-08-02,Fall,2011,Aug,11,Tue,Working Day,Clear,32,96,128
2011-08-02,Fall,2011,Aug,12,Tue,Working Day,Clear,45,112,157
2011-08-02,Fall,2011,Aug,13,Tue,Working Day,Clear,50,153,203
2011-08-02,Fall,2011,Aug,14,Tue,Working Day,Clear,45,114,159
2011-08-02,Fall,2011,Aug,15,Tue,Working Day,Clear,48,120,168
2011-08-02,Fall,2011,Aug,16,Tue,Working Day,Clear,58,216,274
2011-08-02,Fall,2011,Aug,17,Tue,Working Day,Cloudy,63,493,556
2011-08-02,Fall,2011,Aug,18,Tue,Working Day,Cloudy,65,491,556
2011-08-02,Fall,2011,Aug,19,Tue,Working Day,Cloudy,85,369,454
2011-08-02,Fall,2011,Aug,20,Tue,Working Day,Cloudy,40,248,288
2011-08-02,Fall,2011,Aug,21,Tue,Working Day,Clear,53,201,254
2011-08-02,Fall,2011,Aug,22,Tue,Working Day,Cloudy,22,169,191
2011-08-02,Fall,2011,Aug,23,Tue,Working Day,Cloudy,29,103,132
2011-08-03,Fall,2011,Aug,0,Wed,Working Day,Cloudy,11,32,43
2011-08-03,Fall,2011,Aug,1,Wed,Working Day,Cloudy,7,9,16
2011-08-03,Fall,2011,Aug,2,Wed,Working Day,Cloudy,2,9,11
2011-08-03,Fall,2011,Aug,3,Wed,Working Day,Cloudy,0,4,4
2011-08-03,Fall,2011,Aug,4,Wed,Working Day,Cloudy,0,7,7
2011-08-03,Fall,2011,Aug,5,Wed,Working Day,Cloudy,2,22,24
2011-08-03,Fall,2011,Aug,6,Wed,Working Day,Light Snow/Rain,9,101,110
2011-08-03,Fall,2011,Aug,7,Wed,Working Day,Cloudy,19,252,271
2011-08-03,Fall,2011,Aug,8,Wed,Working Day,Cloudy,29,408,437
2011-08-03,Fall,2011,Aug,9,Wed,Working Day,Cloudy,23,172,195
2011-08-03,Fall,2011,Aug,10,Wed,Working Day,Light Snow/Rain,9,59,68
2011-08-03,Fall,2011,Aug,11,Wed,Working Day,Cloudy,29,93,122
2011-08-03,Fall,2011,Aug,12,Wed,Working Day,Light Snow/Rain,19,142,161
2011-08-03,Fall,2011,Aug,13,Wed,Working Day,Cloudy,37,107,144
2011-08-03,Fall,2011,Aug,14,Wed,Working Day,Cloudy,43,104,147
2011-08-03,Fall,2011,Aug,15,Wed,Working Day,Cloudy,31,87,118
2011-08-03,Fall,2011,Aug,16,Wed,Working Day,Light Snow/Rain,21,129,150
2011-08-03,Fall,2011,Aug,17,Wed,Working Day,Cloudy,47,378,425
2011-08-03,Fall,2011,Aug,18,Wed,Working Day,Light Snow/Rain,49,443,492
2011-08-03,Fall,2011,Aug,19,Wed,Working Day,Light Snow/Rain,51,270,321
2011-08-03,Fall,2011,Aug,20,Wed,Working Day,Light Snow/Rain,7,80,87
2011-08-03,Fall,2011,Aug,21,Wed,Working Day,Cloudy,7,81,88
2011-08-03,Fall,2011,Aug,22,Wed,Working Day,Light Snow/Rain,11,66,77
2011-08-03,Fall,2011,Aug,23,Wed,Working Day,Cloudy,4,52,56
2011-08-04,Fall,2011,Aug,0,Thu,Working Day,Cloudy,2,15,17
2011-08-04,Fall,2011,Aug,1,Thu,Working Day,Cloudy,3,14,17
2011-08-04,Fall,2011,Aug,2,Thu,Working Day,Cloudy,2,5,7
2011-08-04,Fall,2011,Aug,3,Thu,Working Day,Light Snow/Rain,0,3,3
2011-08-04,Fall,2011,Aug,4,Thu,Working Day,Cloudy,0,7,7
2011-08-04,Fall,2011,Aug,5,Thu,Working Day,Cloudy,3,17,20
2011-08-04,Fall,2011,Aug,6,Thu,Working Day,Cloudy,7,90,97
2011-08-04,Fall,2011,Aug,7,Thu,Working Day,Cloudy,11,271,282
2011-08-04,Fall,2011,Aug,8,Thu,Working Day,Cloudy,29,369,398
2011-08-04,Fall,2011,Aug,9,Thu,Working Day,Clear,25,162,187
2011-08-04,Fall,2011,Aug,10,Thu,Working Day,Clear,24,89,113
2011-08-04,Fall,2011,Aug,11,Thu,Working Day,Cloudy,37,112,149
2011-08-04,Fall,2011,Aug,12,Thu,Working Day,Cloudy,53,152,205
2011-08-04,Fall,2011,Aug,13,Thu,Working Day,Clear,63,142,205
2011-08-04,Fall,2011,Aug,14,Thu,Working Day,Clear,53,114,167
2011-08-04,Fall,2011,Aug,15,Thu,Working Day,Clear,50,115,165
2011-08-04,Fall,2011,Aug,16,Thu,Working Day,Clear,70,220,290
2011-08-04,Fall,2011,Aug,17,Thu,Working Day,Clear,91,464,555
2011-08-04,Fall,2011,Aug,18,Thu,Working Day,Clear,88,435,523
2011-08-04,Fall,2011,Aug,19,Thu,Working Day,Clear,65,301,366
2011-08-04,Fall,2011,Aug,20,Thu,Working Day,Cloudy,41,245,286
2011-08-04,Fall,2011,Aug,21,Thu,Working Day,Cloudy,25,186,211
2011-08-04,Fall,2011,Aug,22,Thu,Working Day,Clear,33,141,174
2011-08-04,Fall,2011,Aug,23,Thu,Working Day,Clear,24,108,132
2011-08-05,Fall,2011,Aug,0,Fri,Working Day,Clear,13,41,54
2011-08-05,Fall,2011,Aug,1,Fri,Working Day,Clear,3,16,19
2011-08-05,Fall,2011,Aug,2,Fri,Working Day,Clear,5,14,19
2011-08-05,Fall,2011,Aug,3,Fri,Working Day,Clear,0,6,6
2011-08-05,Fall,2011,Aug,4,Fri,Working Day,Clear,1,6,7
2011-08-05,Fall,2011,Aug,5,Fri,Working Day,Clear,0,16,16
2011-08-05,Fall,2011,Aug,6,Fri,Working Day,Clear,7,94,101
2011-08-05,Fall,2011,Aug,7,Fri,Working Day,Clear,23,247,270
2011-08-05,Fall,2011,Aug,8,Fri,Working Day,Clear,39,415,454
2011-08-05,Fall,2011,Aug,9,Fri,Working Day,Clear,43,183,226
2011-08-05,Fall,2011,Aug,10,Fri,Working Day,Clear,50,113,163
2011-08-05,Fall,2011,Aug,11,Fri,Working Day,Cloudy,44,103,147
2011-08-05,Fall,2011,Aug,12,Fri,Working Day,Clear,57,159,216
2011-08-05,Fall,2011,Aug,13,Fri,Working Day,Clear,40,164,204
2011-08-05,Fall,2011,Aug,14,Fri,Working Day,Cloudy,81,164,245
2011-08-05,Fall,2011,Aug,15,Fri,Working Day,Clear,50,160,210
2011-08-05,Fall,2011,Aug,16,Fri,Working Day,Clear,76,254,330
2011-08-05,Fall,2011,Aug,17,Fri,Working Day,Clear,84,466,550
2011-08-05,Fall,2011,Aug,18,Fri,Working Day,Clear,105,361,466
2011-08-05,Fall,2011,Aug,19,Fri,Working Day,Clear,90,282,372
2011-08-05,Fall,2011,Aug,20,Fri,Working Day,Clear,70,221,291
2011-08-05,Fall,2011,Aug,21,Fri,Working Day,Clear,54,119,173
2011-08-05,Fall,2011,Aug,22,Fri,Working Day,Clear,51,137,188
2011-08-05,Fall,2011,Aug,23,Fri,Working Day,Clear,37,102,139
2011-08-06,Fall,2011,Aug,0,Sat,Weekend/Holiday,Clear,29,104,133
2011-08-06,Fall,2011,Aug,1,Sat,Weekend/Holiday,Clear,17,50,67
2011-08-06,Fall,2011,Aug,2,Sat,Weekend/Holiday,Clear,14,39,53
2011-08-06,Fall,2011,Aug,3,Sat,Weekend/Holiday,Cloudy,14,28,42
2011-08-06,Fall,2011,Aug,4,Sat,Weekend/Holiday,Cloudy,5,5,10
2011-08-06,Fall,2011,Aug,5,Sat,Weekend/Holiday,Clear,2,4,6
2011-08-06,Fall,2011,Aug,6,Sat,Weekend/Holiday,Clear,5,22,27
2011-08-06,Fall,2011,Aug,7,Sat,Weekend/Holiday,Clear,14,49,63
2011-08-06,Fall,2011,Aug,8,Sat,Weekend/Holiday,Clear,27,94,121
2011-08-06,Fall,2011,Aug,9,Sat,Weekend/Holiday,Clear,60,155,215
2011-08-06,Fall,2011,Aug,10,Sat,Weekend/Holiday,Cloudy,91,199,290
2011-08-06,Fall,2011,Aug,11,Sat,Weekend/Holiday,Clear,138,211,349
2011-08-06,Fall,2011,Aug,12,Sat,Weekend/Holiday,Clear,130,252,382
2011-08-06,Fall,2011,Aug,13,Sat,Weekend/Holiday,Cloudy,176,265,441
2011-08-06,Fall,2011,Aug,14,Sat,Weekend/Holiday,Clear,176,204,380
2011-08-06,Fall,2011,Aug,15,Sat,Weekend/Holiday,Cloudy,130,232,362
2011-08-06,Fall,2011,Aug,16,Sat,Weekend/Holiday,Light Snow/Rain,155,188,343
2011-08-06,Fall,2011,Aug,17,Sat,Weekend/Holiday,Light Snow/Rain,61,88,149
2011-08-06,Fall,2011,Aug,18,Sat,Weekend/Holiday,Cloudy,81,130,211
2011-08-06,Fall,2011,Aug,19,Sat,Weekend/Holiday,Light Snow/Rain,57,114,171
2011-08-06,Fall,2011,Aug,20,Sat,Weekend/Holiday,Light Snow/Rain,58,79,137
2011-08-06,Fall,2011,Aug,21,Sat,Weekend/Holiday,Cloudy,28,86,114
2011-08-06,Fall,2011,Aug,22,Sat,Weekend/Holiday,Cloudy,24,96,120
2011-08-06,Fall,2011,Aug,23,Sat,Weekend/Holiday,Light Snow/Rain,29,79,108
2011-08-07,Fall,2011,Aug,0,Sun,Weekend/Holiday,Cloudy,14,66,80
2011-08-07,Fall,2011,Aug,1,Sun,Weekend/Holiday,Cloudy,10,63,73
2011-08-07,Fall,2011,Aug,2,Sun,Weekend/Holiday,Cloudy,18,48,66
2011-08-07,Fall,2011,Aug,3,Sun,Weekend/Holiday,Cloudy,9,23,32
2011-08-07,Fall,2011,Aug,4,Sun,Weekend/Holiday,Clear,1,5,6
2011-08-07,Fall,2011,Aug,5,Sun,Weekend/Holiday,Clear,1,4,5
2011-08-07,Fall,2011,Aug,6,Sun,Weekend/Holiday,Clear,3,10,13
2011-08-07,Fall,2011,Aug,7,Sun,Weekend/Holiday,Clear,11,28,39
2011-08-07,Fall,2011,Aug,8,Sun,Weekend/Holiday,Clear,23,66,89
2011-08-07,Fall,2011,Aug,9,Sun,Weekend/Holiday,Clear,82,102,184
2011-08-07,Fall,2011,Aug,10,Sun,Weekend/Holiday,Clear,88,178,266
2011-08-07,Fall,2011,Aug,11,Sun,Weekend/Holiday,Clear,113,156,269
2011-08-07,Fall,2011,Aug,12,Sun,Weekend/Holiday,Clear,161,209,370
2011-08-07,Fall,2011,Aug,13,Sun,Weekend/Holiday,Clear,118,206,324
2011-08-07,Fall,2011,Aug,14,Sun,Weekend/Holiday,Clear,130,192,322
2011-08-07,Fall,2011,Aug,15,Sun,Weekend/Holiday,Light Snow/Rain,118,208,326
2011-08-07,Fall,2011,Aug,16,Sun,Weekend/Holiday,Light Snow/Rain,74,119,193
2011-08-07,Fall,2011,Aug,17,Sun,Weekend/Holiday,Light Snow/Rain,63,131,194
2011-08-07,Fall,2011,Aug,18,Sun,Weekend/Holiday,Clear,74,155,229
2011-08-07,Fall,2011,Aug,19,Sun,Weekend/Holiday,Clear,68,160,228
2011-08-07,Fall,2011,Aug,20,Sun,Weekend/Holiday,Clear,50,133,183
2011-08-07,Fall,2011,Aug,21,Sun,Weekend/Holiday,Clear,36,100,136
2011-08-07,Fall,2011,Aug,22,Sun,Weekend/Holiday,Clear,21,82,103
2011-08-07,Fall,2011,Aug,23,Sun,Weekend/Holiday,Clear,12,43,55
2011-08-08,Fall,2011,Aug,0,Mon,Working Day,Clear,13,17,30
2011-08-08,Fall,2011,Aug,1,Mon,Working Day,Clear,4,8,12
2011-08-08,Fall,2011,Aug,2,Mon,Working Day,Clear,4,3,7
2011-08-08,Fall,2011,Aug,3,Mon,Working Day,Clear,1,0,1
2011-08-08,Fall,2011,Aug,4,Mon,Working Day,Clear,2,8,10
2011-08-08,Fall,2011,Aug,5,Mon,Working Day,Clear,1,14,15
2011-08-08,Fall,2011,Aug,6,Mon,Working Day,Clear,8,87,95
2011-08-08,Fall,2011,Aug,7,Mon,Working Day,Clear,18,249,267
2011-08-08,Fall,2011,Aug,8,Mon,Working Day,Clear,29,320,349
2011-08-08,Fall,2011,Aug,9,Mon,Working Day,Clear,37,146,183
2011-08-08,Fall,2011,Aug,10,Mon,Working Day,Clear,62,62,124
2011-08-08,Fall,2011,Aug,11,Mon,Working Day,Clear,90,89,179
2011-08-08,Fall,2011,Aug,12,Mon,Working Day,Clear,48,134,182
2011-08-08,Fall,2011,Aug,13,Mon,Working Day,Clear,43,108,151
2011-08-08,Fall,2011,Aug,14,Mon,Working Day,Clear,41,109,150
2011-08-08,Fall,2011,Aug,15,Mon,Working Day,Clear,40,86,126
2011-08-08,Fall,2011,Aug,16,Mon,Working Day,Clear,64,218,282
2011-08-08,Fall,2011,Aug,17,Mon,Working Day,Clear,67,460,527
2011-08-08,Fall,2011,Aug,18,Mon,Working Day,Clear,64,465,529
2011-08-08,Fall,2011,Aug,19,Mon,Working Day,Clear,64,352,416
2011-08-08,Fall,2011,Aug,20,Mon,Working Day,Clear,71,215,286
2011-08-08,Fall,2011,Aug,21,Mon,Working Day,Clear,30,156,186
2011-08-08,Fall,2011,Aug,22,Mon,Working Day,Clear,26,121,147
2011-08-08,Fall,2011,Aug,23,Mon,Working Day,Clear,19,53,72
2011-08-09,Fall,2011,Aug,0,Tue,Working Day,Clear,10,25,35
2011-08-09,Fall,2011,Aug,1,Tue,Working Day,Clear,5,9,14
2011-08-09,Fall,2011,Aug,2,Tue,Working Day,Clear,9,3,12
2011-08-09,Fall,2011,Aug,3,Tue,Working Day,Clear,0,3,3
2011-08-09,Fall,2011,Aug,4,Tue,Working Day,Clear,1,6,7
2011-08-09,Fall,2011,Aug,5,Tue,Working Day,Clear,5,25,30
2011-08-09,Fall,2011,Aug,6,Tue,Working Day,Clear,6,95,101
2011-08-09,Fall,2011,Aug,7,Tue,Working Day,Clear,30,313,343
2011-08-09,Fall,2011,Aug,8,Tue,Working Day,Clear,40,352,392
2011-08-09,Fall,2011,Aug,9,Tue,Working Day,Cloudy,34,141,175
2011-08-09,Fall,2011,Aug,10,Tue,Working Day,Cloudy,55,89,144
2011-08-09,Fall,2011,Aug,11,Tue,Working Day,Clear,61,88,149
2011-08-09,Fall,2011,Aug,12,Tue,Working Day,Clear,60,125,185
2011-08-09,Fall,2011,Aug,13,Tue,Working Day,Clear,48,127,175
2011-08-09,Fall,2011,Aug,14,Tue,Working Day,Clear,53,95,148
2011-08-09,Fall,2011,Aug,15,Tue,Working Day,Clear,58,106,164
2011-08-09,Fall,2011,Aug,16,Tue,Working Day,Clear,57,228,285
2011-08-09,Fall,2011,Aug,17,Tue,Working Day,Clear,79,453,532
2011-08-09,Fall,2011,Aug,18,Tue,Working Day,Clear,97,488,585
2011-08-09,Fall,2011,Aug,19,Tue,Working Day,Clear,69,302,371
2011-08-09,Fall,2011,Aug,20,Tue,Working Day,Clear,34,258,292
2011-08-09,Fall,2011,Aug,21,Tue,Working Day,Clear,46,184,230
2011-08-09,Fall,2011,Aug,22,Tue,Working Day,Clear,28,127,155
2011-08-09,Fall,2011,Aug,23,Tue,Working Day,Clear,22,53,75
2011-08-10,Fall,2011,Aug,0,Wed,Working Day,Clear,19,18,37
2011-08-10,Fall,2011,Aug,1,Wed,Working Day,Clear,7,10,17
2011-08-10,Fall,2011,Aug,2,Wed,Working Day,Clear,1,10,11
2011-08-10,Fall,2011,Aug,3,Wed,Working Day,Clear,1,3,4
2011-08-10,Fall,2011,Aug,4,Wed,Working Day,Clear,1,4,5
2011-08-10,Fall,2011,Aug,5,Wed,Working Day,Clear,2,30,32
2011-08-10,Fall,2011,Aug,6,Wed,Working Day,Clear,9,110,119
2011-08-10,Fall,2011,Aug,7,Wed,Working Day,Clear,16,289,305
2011-08-10,Fall,2011,Aug,8,Wed,Working Day,Clear,38,361,399
2011-08-10,Fall,2011,Aug,9,Wed,Working Day,Clear,32,148,180
2011-08-10,Fall,2011,Aug,10,Wed,Working Day,Clear,41,72,113
2011-08-10,Fall,2011,Aug,11,Wed,Working Day,Clear,54,95,149
2011-08-10,Fall,2011,Aug,12,Wed,Working Day,Clear,74,166,240
2011-08-10,Fall,2011,Aug,13,Wed,Working Day,Clear,41,150,191
2011-08-10,Fall,2011,Aug,14,Wed,Working Day,Clear,62,116,178
2011-08-10,Fall,2011,Aug,15,Wed,Working Day,Clear,53,141,194
2011-08-10,Fall,2011,Aug,16,Wed,Working Day,Clear,76,206,282
2011-08-10,Fall,2011,Aug,17,Wed,Working Day,Clear,71,513,584
2011-08-10,Fall,2011,Aug,18,Wed,Working Day,Clear,70,489,559
2011-08-10,Fall,2011,Aug,19,Wed,Working Day,Clear,79,334,413
2011-08-10,Fall,2011,Aug,20,Wed,Working Day,Clear,59,253,312
2011-08-10,Fall,2011,Aug,21,Wed,Working Day,Clear,47,162,209
2011-08-10,Fall,2011,Aug,22,Wed,Working Day,Clear,17,122,139
2011-08-10,Fall,2011,Aug,23,Wed,Working Day,Clear,14,94,108
2011-08-11,Fall,2011,Aug,0,Thu,Working Day,Clear,6,40,46
2011-08-11,Fall,2011,Aug,1,Thu,Working Day,Clear,9,17,26
2011-08-11,Fall,2011,Aug,2,Thu,Working Day,Clear,3,8,11
2011-08-11,Fall,2011,Aug,3,Thu,Working Day,Clear,2,7,9
2011-08-11,Fall,2011,Aug,4,Thu,Working Day,Clear,1,4,5
2011-08-11,Fall,2011,Aug,5,Thu,Working Day,Clear,2,23,25
2011-08-11,Fall,2011,Aug,6,Thu,Working Day,Clear,5,101,106
2011-08-11,Fall,2011,Aug,7,Thu,Working Day,Clear,15,292,307
2011-08-11,Fall,2011,Aug,8,Thu,Working Day,Clear,29,361,390
2011-08-11,Fall,2011,Aug,9,Thu,Working Day,Clear,31,166,197
2011-08-11,Fall,2011,Aug,10,Thu,Working Day,Clear,36,96,132
2011-08-11,Fall,2011,Aug,11,Thu,Working Day,Clear,59,128,187
2011-08-11,Fall,2011,Aug,12,Thu,Working Day,Clear,50,164,214
2011-08-11,Fall,2011,Aug,13,Thu,Working Day,Clear,51,166,217
